,Month,Month Code,County,County Code,Deaths,latitude,longitude
733,"Jun., 2010",2010/06,"Orleans Parish, LA",22071,11,30.0801436,-89.9319134
734,"Jun., 2010",2010/06,"Prince George's County, MD",24033,14,38.803929,-76.8518695
735,"Jun., 2010",2010/06,"Baltimore city, MD",24510,15,39.2559916,-76.634341
736,"Jun., 2010",2010/06,"Wayne County, MI",26163,17,42.2682408,-83.2844172
737,"Jun., 2010",2010/06,"St. Louis County, MO",29189,14,38.63904535,-90.51882739
738,"Jun., 2010",2010/06,"Kings County, NY",36047,18,40.64530975,-73.95502303
739,"Jun., 2010",2010/06,"Hamilton County, OH",39061,10,39.2085354,-84.5501874
740,"Jun., 2010",2010/06,"Philadelphia County, PA",42101,24,40.0114538,-75.1326504
741,"Jun., 2010",2010/06,"Dallas County, TX",48113,17,32.7620405,-96.7790069
742,"Jun., 2010",2010/06,"Harris County, TX",48201,21,29.8119769,-95.3741247
743,"Jul., 2010",2010/07,"Maricopa County, AZ",4013,17,33.34883,-112.49123
744,"Jul., 2010",2010/07,"Los Angeles County, CA",6037,46,34.3155072,-118.2096814
745,"Jul., 2010",2010/07,"Cook County, IL",17031,46,41.8197385,-87.756525
746,"Jul., 2010",2010/07,"Orleans Parish, LA",22071,12,30.0801436,-89.9319134
747,"Jul., 2010",2010/07,"Baltimore city, MD",24510,15,39.2559916,-76.634341
748,"Jul., 2010",2010/07,"Wayne County, MI",26163,33,42.2682408,-83.2844172
749,"Jul., 2010",2010/07,"Jackson County, MO",29095,12,40.6531945,-106.3447246
750,"Jul., 2010",2010/07,"Clark County, NV",32003,10,36.13440979,-115.0472645
751,"Jul., 2010",2010/07,"Essex County, NJ",34013,13,40.7913922,-74.2479444
752,"Jul., 2010",2010/07,"Bronx County, NY",36005,19,40.85703325,-73.83669616
753,"Jul., 2010",2010/07,"Kings County, NY",36047,18,40.64530975,-73.95502303
754,"Jul., 2010",2010/07,"Cuyahoga County, OH",39035,12,41.4301347,-81.6905558
755,"Jul., 2010",2010/07,"Franklin County, OH",39049,10,40.0283162,-83.0076657
756,"Jul., 2010",2010/07,"Allegheny County, PA",42003,10,40.4597204,-79.9760405
757,"Jul., 2010",2010/07,"Philadelphia County, PA",42101,25,40.0114538,-75.1326504
758,"Jul., 2010",2010/07,"Shelby County, TN",47157,14,35.1782557,-89.8739775
759,"Jul., 2010",2010/07,"Dallas County, TX",48113,13,32.7620405,-96.7790069
760,"Jul., 2010",2010/07,"Harris County, TX",48201,18,29.8119769,-95.3741247
761,"Jul., 2010",2010/07,"Milwaukee County, WI",55079,12,43.01641545,-87.97373035
762,"Aug., 2010",2010/08,"Maricopa County, AZ",4013,20,33.34883,-112.49123
763,"Aug., 2010",2010/08,"Pima County, AZ",4019,11,32.1112624,-111.6546163
764,"Aug., 2010",2010/08,"Los Angeles County, CA",6037,45,34.3155072,-118.2096814
765,"Aug., 2010",2010/08,"Miami-Dade County, FL",12086,14,25.6364246,-80.4989467
766,"Aug., 2010",2010/08,"Cook County, IL",17031,62,41.8197385,-87.756525
767,"Aug., 2010",2010/08,"Prince George's County, MD",24033,12,38.803929,-76.8518695
768,"Aug., 2010",2010/08,"Baltimore city, MD",24510,12,39.2559916,-76.634341
769,"Aug., 2010",2010/08,"Wayne County, MI",26163,17,42.2682408,-83.2844172
770,"Aug., 2010",2010/08,"Jackson County, MO",29095,12,40.6531945,-106.3447246
771,"Aug., 2010",2010/08,"Clark County, NV",32003,10,36.13440979,-115.0472645
772,"Aug., 2010",2010/08,"Essex County, NJ",34013,12,40.7913922,-74.2479444
773,"Aug., 2010",2010/08,"Erie County, NY",36029,10,42.7164263,-78.7620327
774,"Aug., 2010",2010/08,"Kings County, NY",36047,14,40.64530975,-73.95502303
775,"Aug., 2010",2010/08,"Allegheny County, PA",42003,12,40.4597204,-79.9760405
776,"Aug., 2010",2010/08,"Philadelphia County, PA",42101,20,40.0114538,-75.1326504
777,"Aug., 2010",2010/08,"Dallas County, TX",48113,12,32.7620405,-96.7790069
778,"Aug., 2010",2010/08,"Harris County, TX",48201,16,29.8119769,-95.3741247
779,"Sep., 2010",2010/09,"Jefferson County, AL",1073,11,33.5228184,-86.9164513
780,"Sep., 2010",2010/09,"Maricopa County, AZ",4013,13,33.34883,-112.49123
781,"Sep., 2010",2010/09,"Los Angeles County, CA",6037,33,34.3155072,-118.2096814
782,"Sep., 2010",2010/09,"Miami-Dade County, FL",12086,12,25.6364246,-80.4989467
783,"Sep., 2010",2010/09,"Palm Beach County, FL",12099,15,26.6279798,-80.4494174
784,"Sep., 2010",2010/09,"Cook County, IL",17031,36,41.8197385,-87.756525
785,"Sep., 2010",2010/09,"Orleans Parish, LA",22071,11,30.0801436,-89.9319134
786,"Sep., 2010",2010/09,"Prince George's County, MD",24033,11,38.803929,-76.8518695
787,"Sep., 2010",2010/09,"Baltimore city, MD",24510,10,39.2559916,-76.634341
788,"Sep., 2010",2010/09,"Suffolk County, MA",25025,14,42.3544455,-70.9788771
789,"Sep., 2010",2010/09,"Wayne County, MI",26163,18,42.2682408,-83.2844172
790,"Sep., 2010",2010/09,"Kings County, NY",36047,14,40.64530975,-73.95502303
791,"Sep., 2010",2010/09,"Philadelphia County, PA",42101,30,40.0114538,-75.1326504
792,"Sep., 2010",2010/09,"Shelby County, TN",47157,11,35.1782557,-89.8739775
793,"Sep., 2010",2010/09,"Dallas County, TX",48113,14,32.7620405,-96.7790069
794,"Sep., 2010",2010/09,"Harris County, TX",48201,19,29.8119769,-95.3741247
795,"Oct., 2010",2010/10,"Maricopa County, AZ",4013,23,33.34883,-112.49123
796,"Oct., 2010",2010/10,"Los Angeles County, CA",6037,40,34.3155072,-118.2096814
797,"Oct., 2010",2010/10,"Riverside County, CA",6065,11,33.7219991,-116.0372472
798,"Oct., 2010",2010/10,"Miami-Dade County, FL",12086,18,25.6364246,-80.4989467
799,"Oct., 2010",2010/10,"Fulton County, GA",13121,12,34.0580391,-84.2961283
800,"Oct., 2010",2010/10,"Cook County, IL",17031,39,41.8197385,-87.756525
801,"Oct., 2010",2010/10,"Marion County, IN",18097,11,39.7810289,-86.1365457
802,"Oct., 2010",2010/10,"Baltimore city, MD",24510,16,39.2559916,-76.634341
803,"Oct., 2010",2010/10,"Wayne County, MI",26163,26,42.2682408,-83.2844172
804,"Oct., 2010",2010/10,"Kings County, NY",36047,18,40.64530975,-73.95502303
805,"Oct., 2010",2010/10,"Philadelphia County, PA",42101,21,40.0114538,-75.1326504
806,"Oct., 2010",2010/10,"Dallas County, TX",48113,15,32.7620405,-96.7790069
807,"Oct., 2010",2010/10,"Harris County, TX",48201,27,29.8119769,-95.3741247
808,"Nov., 2010",2010/11,"Maricopa County, AZ",4013,19,33.34883,-112.49123
809,"Nov., 2010",2010/11,"Alameda County, CA",6001,10,37.6090291,-121.899142
810,"Nov., 2010",2010/11,"Los Angeles County, CA",6037,40,34.3155072,-118.2096814
811,"Nov., 2010",2010/11,"San Bernardino County, CA",6071,10,34.8253019,-116.0833144
812,"Nov., 2010",2010/11,"District of Columbia, DC",11001,11,38.8949549,-77.0366456
813,"Nov., 2010",2010/11,"Miami-Dade County, FL",12086,16,25.6364246,-80.4989467
814,"Nov., 2010",2010/11,"Cook County, IL",17031,36,41.8197385,-87.756525
815,"Nov., 2010",2010/11,"Baltimore city, MD",24510,10,39.2559916,-76.634341
816,"Nov., 2010",2010/11,"Wayne County, MI",26163,20,42.2682408,-83.2844172
817,"Nov., 2010",2010/11,"St. Louis County, MO",29189,11,38.63904535,-90.51882739
818,"Nov., 2010",2010/11,"St. Louis city, MO",29510,19,38.6267938,-90.19770345
819,"Nov., 2010",2010/11,"Kings County, NY",36047,17,40.64530975,-73.95502303
820,"Nov., 2010",2010/11,"Philadelphia County, PA",42101,10,40.0114538,-75.1326504
821,"Nov., 2010",2010/11,"Bexar County, TX",48029,13,29.4263987,-98.5104781
822,"Nov., 2010",2010/11,"Dallas County, TX",48113,12,32.7620405,-96.7790069
823,"Nov., 2010",2010/11,"Harris County, TX",48201,21,29.8119769,-95.3741247
824,"Nov., 2010",2010/11,"Tarrant County, TX",48439,14,32.7513658,-97.335696
825,"Dec., 2010",2010/12,"Jefferson County, AL",1073,10,33.5228184,-86.9164513
826,"Dec., 2010",2010/12,"Maricopa County, AZ",4013,19,33.34883,-112.49123
827,"Dec., 2010",2010/12,"Alameda County, CA",6001,14,37.6090291,-121.899142
828,"Dec., 2010",2010/12,"Los Angeles County, CA",6037,42,34.3155072,-118.2096814
829,"Dec., 2010",2010/12,"Miami-Dade County, FL",12086,11,25.6364246,-80.4989467
830,"Dec., 2010",2010/12,"Cook County, IL",17031,29,41.8197385,-87.756525
831,"Dec., 2010",2010/12,"Orleans Parish, LA",22071,15,30.0801436,-89.9319134
832,"Dec., 2010",2010/12,"Baltimore city, MD",24510,17,39.2559916,-76.634341
833,"Dec., 2010",2010/12,"Wayne County, MI",26163,30,42.2682408,-83.2844172
834,"Dec., 2010",2010/12,"Essex County, NJ",34013,15,40.7913922,-74.2479444
835,"Dec., 2010",2010/12,"Kings County, NY",36047,10,40.64530975,-73.95502303
836,"Dec., 2010",2010/12,"Philadelphia County, PA",42101,17,40.0114538,-75.1326504
837,"Dec., 2010",2010/12,"Shelby County, TN",47157,12,35.1782557,-89.8739775
838,"Dec., 2010",2010/12,"Dallas County, TX",48113,10,32.7620405,-96.7790069
839,"Dec., 2010",2010/12,"Harris County, TX",48201,22,29.8119769,-95.3741247
840,"Jan., 2011",2011/01,"Alameda County, CA",6001,15,37.6090291,-121.899142
841,"Jan., 2011",2011/01,"Los Angeles County, CA",6037,36,34.3155072,-118.2096814
842,"Jan., 2011",2011/01,"Broward County, FL",12011,10,26.1598074,-80.4623642
843,"Jan., 2011",2011/01,"Miami-Dade County, FL",12086,17,25.6364246,-80.4989467
844,"Jan., 2011",2011/01,"Cook County, IL",17031,25,41.8197385,-87.756525
845,"Jan., 2011",2011/01,"Marion County, IN",18097,11,39.7810289,-86.1365457
846,"Jan., 2011",2011/01,"Orleans Parish, LA",22071,14,30.0801436,-89.9319134
847,"Jan., 2011",2011/01,"Prince George's County, MD",24033,13,38.803929,-76.8518695
848,"Jan., 2011",2011/01,"Baltimore city, MD",24510,14,39.2559916,-76.634341
849,"Jan., 2011",2011/01,"Wayne County, MI",26163,25,42.2682408,-83.2844172
850,"Jan., 2011",2011/01,"Essex County, NJ",34013,11,40.7913922,-74.2479444
851,"Jan., 2011",2011/01,"Philadelphia County, PA",42101,21,40.0114538,-75.1326504
852,"Jan., 2011",2011/01,"Harris County, TX",48201,22,29.8119769,-95.3741247
853,"Feb., 2011",2011/02,"Maricopa County, AZ",4013,12,33.34883,-112.49123
854,"Feb., 2011",2011/02,"Los Angeles County, CA",6037,37,34.3155072,-118.2096814
855,"Feb., 2011",2011/02,"Miami-Dade County, FL",12086,10,25.6364246,-80.4989467
856,"Feb., 2011",2011/02,"Cook County, IL",17031,24,41.8197385,-87.756525
857,"Feb., 2011",2011/02,"East Baton Rouge Parish, LA",22033,11,30.5254797,-91.0899217
858,"Feb., 2011",2011/02,"Orleans Parish, LA",22071,16,30.0801436,-89.9319134
859,"Feb., 2011",2011/02,"Wayne County, MI",26163,20,42.2682408,-83.2844172
860,"Feb., 2011",2011/02,"Philadelphia County, PA",42101,24,40.0114538,-75.1326504
861,"Feb., 2011",2011/02,"Dallas County, TX",48113,10,32.7620405,-96.7790069
862,"Feb., 2011",2011/02,"Harris County, TX",48201,20,29.8119769,-95.3741247
863,"Mar., 2011",2011/03,"Jefferson County, AL",1073,11,33.5228184,-86.9164513
864,"Mar., 2011",2011/03,"Maricopa County, AZ",4013,13,33.34883,-112.49123
865,"Mar., 2011",2011/03,"Contra Costa County, CA",6013,10,37.9034806,-121.9175345
866,"Mar., 2011",2011/03,"Los Angeles County, CA",6037,29,34.3155072,-118.2096814
867,"Mar., 2011",2011/03,"Miami-Dade County, FL",12086,10,25.6364246,-80.4989467
868,"Mar., 2011",2011/03,"Fulton County, GA",13121,10,34.0580391,-84.2961283
869,"Mar., 2011",2011/03,"Cook County, IL",17031,29,41.8197385,-87.756525
870,"Mar., 2011",2011/03,"Orleans Parish, LA",22071,27,30.0801436,-89.9319134
871,"Mar., 2011",2011/03,"Wayne County, MI",26163,24,42.2682408,-83.2844172
872,"Mar., 2011",2011/03,"Jackson County, MO",29095,10,40.6531945,-106.3447246
873,"Mar., 2011",2011/03,"St. Louis city, MO",29510,10,38.6267938,-90.19770345
874,"Mar., 2011",2011/03,"Philadelphia County, PA",42101,16,40.0114538,-75.1326504
875,"Mar., 2011",2011/03,"Harris County, TX",48201,24,29.8119769,-95.3741247
876,"Apr., 2011",2011/04,"Maricopa County, AZ",4013,20,33.34883,-112.49123
877,"Apr., 2011",2011/04,"Los Angeles County, CA",6037,38,34.3155072,-118.2096814
878,"Apr., 2011",2011/04,"San Bernardino County, CA",6071,11,34.8253019,-116.0833144
879,"Apr., 2011",2011/04,"San Diego County, CA",6073,11,32.9637838,-116.7706277
880,"Apr., 2011",2011/04,"Miami-Dade County, FL",12086,16,25.6364246,-80.4989467
881,"Apr., 2011",2011/04,"Orange County, FL",12095,10,28.495156,-81.3111658
882,"Apr., 2011",2011/04,"Cook County, IL",17031,31,41.8197385,-87.756525
883,"Apr., 2011",2011/04,"Jefferson Parish, LA",22051,12,29.8502657,-90.1293894
884,"Apr., 2011",2011/04,"Orleans Parish, LA",22071,16,30.0801436,-89.9319134
885,"Apr., 2011",2011/04,"Baltimore city, MD",24510,18,39.2559916,-76.634341
886,"Apr., 2011",2011/04,"Wayne County, MI",26163,34,42.2682408,-83.2844172
887,"Apr., 2011",2011/04,"Bronx County, NY",36005,15,40.85703325,-73.83669616
888,"Apr., 2011",2011/04,"Kings County, NY",36047,15,40.64530975,-73.95502303
889,"Apr., 2011",2011/04,"Philadelphia County, PA",42101,22,40.0114538,-75.1326504
890,"Apr., 2011",2011/04,"Shelby County, TN",47157,11,35.1782557,-89.8739775
891,"Apr., 2011",2011/04,"Harris County, TX",48201,11,29.8119769,-95.3741247
892,"May, 2011",2011/05,"Maricopa County, AZ",4013,16,33.34883,-112.49123
893,"May, 2011",2011/05,"Alameda County, CA",6001,12,37.6090291,-121.899142
894,"May, 2011",2011/05,"Los Angeles County, CA",6037,52,34.3155072,-118.2096814
895,"May, 2011",2011/05,"Duval County, FL",12031,14,30.3540073,-81.6632109
896,"May, 2011",2011/05,"Miami-Dade County, FL",12086,22,25.6364246,-80.4989467
897,"May, 2011",2011/05,"Palm Beach County, FL",12099,10,26.6279798,-80.4494174
898,"May, 2011",2011/05,"Cook County, IL",17031,39,41.8197385,-87.756525
899,"May, 2011",2011/05,"Prince George's County, MD",24033,11,38.803929,-76.8518695
900,"May, 2011",2011/05,"Baltimore city, MD",24510,12,39.2559916,-76.634341
901,"May, 2011",2011/05,"Wayne County, MI",26163,25,42.2682408,-83.2844172
902,"May, 2011",2011/05,"St. Louis County, MO",29189,11,38.63904535,-90.51882739
903,"May, 2011",2011/05,"Kings County, NY",36047,14,40.64530975,-73.95502303
904,"May, 2011",2011/05,"Franklin County, OH",39049,12,40.0283162,-83.0076657
905,"May, 2011",2011/05,"Philadelphia County, PA",42101,22,40.0114538,-75.1326504
906,"May, 2011",2011/05,"Shelby County, TN",47157,11,35.1782557,-89.8739775
907,"May, 2011",2011/05,"Dallas County, TX",48113,18,32.7620405,-96.7790069
908,"May, 2011",2011/05,"Harris County, TX",48201,26,29.8119769,-95.3741247
909,"Jun., 2011",2011/06,"Maricopa County, AZ",4013,12,33.34883,-112.49123
910,"Jun., 2011",2011/06,"Los Angeles County, CA",6037,39,34.3155072,-118.2096814
911,"Jun., 2011",2011/06,"San Joaquin County, CA",6077,12,37.9372901,-121.2773719
912,"Jun., 2011",2011/06,"Miami-Dade County, FL",12086,16,25.6364246,-80.4989467
913,"Jun., 2011",2011/06,"Fulton County, GA",13121,15,34.0580391,-84.2961283
914,"Jun., 2011",2011/06,"Cook County, IL",17031,42,41.8197385,-87.756525
915,"Jun., 2011",2011/06,"Orleans Parish, LA",22071,14,30.0801436,-89.9319134
916,"Jun., 2011",2011/06,"Baltimore city, MD",24510,12,39.2559916,-76.634341
917,"Jun., 2011",2011/06,"Wayne County, MI",26163,33,42.2682408,-83.2844172
918,"Jun., 2011",2011/06,"St. Louis city, MO",29510,11,38.6267938,-90.19770345
919,"Jun., 2011",2011/06,"Essex County, NJ",34013,11,40.7913922,-74.2479444
920,"Jun., 2011",2011/06,"Kings County, NY",36047,12,40.64530975,-73.95502303
921,"Jun., 2011",2011/06,"Philadelphia County, PA",42101,26,40.0114538,-75.1326504
922,"Jun., 2011",2011/06,"Dallas County, TX",48113,14,32.7620405,-96.7790069
923,"Jun., 2011",2011/06,"Harris County, TX",48201,18,29.8119769,-95.3741247
924,"Jul., 2011",2011/07,"Maricopa County, AZ",4013,14,33.34883,-112.49123
925,"Jul., 2011",2011/07,"Alameda County, CA",6001,13,37.6090291,-121.899142
926,"Jul., 2011",2011/07,"Contra Costa County, CA",6013,11,37.9034806,-121.9175345
927,"Jul., 2011",2011/07,"Los Angeles County, CA",6037,38,34.3155072,-118.2096814
928,"Jul., 2011",2011/07,"El Paso County, CO",8041,11,38.8287435,-104.5253456
929,"Jul., 2011",2011/07,"Miami-Dade County, FL",12086,15,25.6364246,-80.4989467
930,"Jul., 2011",2011/07,"Cook County, IL",17031,65,41.8197385,-87.756525
931,"Jul., 2011",2011/07,"Orleans Parish, LA",22071,10,30.0801436,-89.9319134
932,"Jul., 2011",2011/07,"Baltimore city, MD",24510,20,39.2559916,-76.634341
933,"Jul., 2011",2011/07,"Suffolk County, MA",25025,10,42.3544455,-70.9788771
934,"Jul., 2011",2011/07,"Wayne County, MI",26163,33,42.2682408,-83.2844172
935,"Jul., 2011",2011/07,"Jackson County, MO",29095,11,40.6531945,-106.3447246
936,"Jul., 2011",2011/07,"Essex County, NJ",34013,13,40.7913922,-74.2479444
937,"Jul., 2011",2011/07,"Kings County, NY",36047,11,40.64530975,-73.95502303
938,"Jul., 2011",2011/07,"Philadelphia County, PA",42101,29,40.0114538,-75.1326504
939,"Jul., 2011",2011/07,"Shelby County, TN",47157,16,35.1782557,-89.8739775
940,"Jul., 2011",2011/07,"Dallas County, TX",48113,23,32.7620405,-96.7790069
941,"Jul., 2011",2011/07,"Harris County, TX",48201,22,29.8119769,-95.3741247
942,"Jul., 2011",2011/07,"Tarrant County, TX",48439,12,32.7513658,-97.335696
943,"Aug., 2011",2011/08,"Maricopa County, AZ",4013,18,33.34883,-112.49123
944,"Aug., 2011",2011/08,"Los Angeles County, CA",6037,36,34.3155072,-118.2096814
945,"Aug., 2011",2011/08,"Miami-Dade County, FL",12086,17,25.6364246,-80.4989467
946,"Aug., 2011",2011/08,"Cook County, IL",17031,33,41.8197385,-87.756525
947,"Aug., 2011",2011/08,"Marion County, IN",18097,10,39.7810289,-86.1365457
948,"Aug., 2011",2011/08,"Jefferson Parish, LA",22051,10,29.8502657,-90.1293894
949,"Aug., 2011",2011/08,"Orleans Parish, LA",22071,11,30.0801436,-89.9319134
950,"Aug., 2011",2011/08,"Genesee County, MI",26049,10,43.0220032,-83.7274305
951,"Aug., 2011",2011/08,"Wayne County, MI",26163,31,42.2682408,-83.2844172
952,"Aug., 2011",2011/08,"Jackson County, MO",29095,12,40.6531945,-106.3447246
953,"Aug., 2011",2011/08,"Bronx County, NY",36005,11,40.85703325,-73.83669616
954,"Aug., 2011",2011/08,"Kings County, NY",36047,17,40.64530975,-73.95502303
955,"Aug., 2011",2011/08,"Cuyahoga County, OH",39035,11,41.4301347,-81.6905558
956,"Aug., 2011",2011/08,"Summit County, OH",39153,11,41.1457902,-81.5333603
957,"Aug., 2011",2011/08,"Philadelphia County, PA",42101,13,40.0114538,-75.1326504
958,"Aug., 2011",2011/08,"Shelby County, TN",47157,11,35.1782557,-89.8739775
959,"Aug., 2011",2011/08,"Harris County, TX",48201,23,29.8119769,-95.3741247
960,"Sep., 2011",2011/09,"Maricopa County, AZ",4013,10,33.34883,-112.49123
961,"Sep., 2011",2011/09,"Los Angeles County, CA",6037,35,34.3155072,-118.2096814
962,"Sep., 2011",2011/09,"San Joaquin County, CA",6077,11,37.9372901,-121.2773719
963,"Sep., 2011",2011/09,"Miami-Dade County, FL",12086,16,25.6364246,-80.4989467
964,"Sep., 2011",2011/09,"Cook County, IL",17031,45,41.8197385,-87.756525
965,"Sep., 2011",2011/09,"East Baton Rouge Parish, LA",22033,12,30.5254797,-91.0899217
966,"Sep., 2011",2011/09,"Orleans Parish, LA",22071,12,30.0801436,-89.9319134
967,"Sep., 2011",2011/09,"Baltimore city, MD",24510,11,39.2559916,-76.634341
